188 15
* S              BETX           ALFX           BETY           ALFY           DX             DPX            DY             DPY            MUX            MUY           
$ %e             %e             %e             %e             %e             %e             %e             %e             %e             %e             %e            
@ GAMTR            %e    2.04609    
@ ALFA             %e   0.238864    
@ XIY              %e   -4.65678    
@ XIX              %e   -2.05738    
@ QY               %e    2.82033    
@ QX               %e    1.81827    
@ CIRCUM           %le     128.801111843    
@ DELTA            %e    0.00000    
@ TYPE             %08s "OPTICS"
@ COMMENT          %28s "CSRe of HIRFL-CSR Project"
@ ORIGIN           %20s "MAD 8.51/15 Win32"
@ DATE             %08s "30/12/21"
@ TIME             %08s "15.53.59"
     32.2003        6.46633       0.196969        2.65744       0.226139E-02   -1.80143       0.937463        0.00000        0.00000       0.493148       0.707289    
     32.2003        6.46633       0.196969        2.65744       0.226139E-02   -1.80143       0.937463        0.00000        0.00000       0.493148       0.707289    
     32.2003        6.46633       0.196969        2.65744       0.226139E-02   -1.80143       0.937463        0.00000        0.00000       0.493148       0.707289    
     33.0603        6.24635       0.588127E-01    2.93187      -0.321360      -0.995216       0.937463        0.00000        0.00000       0.514751       0.757136    
     33.0603        6.24635       0.588127E-01    2.93187      -0.321360      -0.995216       0.937463        0.00000        0.00000       0.514751       0.757136    
     35.4165        6.81254      -0.305260        6.00719      -0.886961        1.61418        1.33512        0.00000        0.00000       0.571980       0.852042    
     36.0165        7.23662      -0.401540        7.17862       -1.06542        2.41525        1.33512        0.00000        0.00000       0.585597       0.866605    
     38.3727        9.91184      -0.762926        12.4586       -1.00914        5.93457        1.72994        0.00000        0.00000       0.629280       0.906691    
     38.3727        9.91184      -0.762926        12.4586       -1.00914        5.93457        1.72994        0.00000        0.00000       0.629280       0.906691    
     39.4227        11.6900      -0.930519        14.7564       -1.17924        7.75101        1.72994        0.00000        0.00000       0.644829       0.919028    
     39.7227        12.2626      -0.978403        15.4785       -1.22784        8.26999        1.72994        0.00000        0.00000       0.648818       0.922188    
     40.0227        12.8640       -1.02629        16.2298       -1.27644        8.78897        1.72994        0.00000        0.00000       0.652620       0.925201    
     40.6727        12.3826        1.73129        20.5616       -5.70299        9.26487      -0.283153        0.00000        0.00000       0.660625       0.931001    
     40.6727        12.3826        1.73129        20.5616       -5.70299        9.26487      -0.283153        0.00000        0.00000       0.660625       0.931001    
     41.4727        9.81913        1.47303        30.7298       -7.00733        9.03835      -0.283153        0.00000        0.00000       0.672183       0.936067    
     41.7727        8.96436        1.37619        35.0810       -7.49645        8.95340      -0.283153        0.00000        0.00000       0.677272       0.937521    
     42.0727        8.16770        1.27934        39.7256       -7.98558        8.86846      -0.283153        0.00000        0.00000       0.682854       0.938800    
     42.7227        8.56035       -1.93249        40.0529        7.52432        9.79822        3.20278        0.00000        0.00000       0.695757       0.941288    
     42.7227        8.56035       -1.93249        40.0529        7.52432        9.79822        3.20278        0.00000        0.00000       0.695757       0.941288    
     43.5227        12.0063       -2.37495        28.9346        6.37353        12.3604        3.20278        0.00000        0.00000       0.708329       0.945029    
     44.1727        13.8462      -0.352753        23.9175        1.62194        13.7412        1.00739        0.00000        0.00000       0.716212       0.949033    
     44.1727        13.8462      -0.352753        23.9175        1.62194        13.7412        1.00739        0.00000        0.00000       0.716212       0.949033    
     44.4727        14.0652      -0.377115        22.9580        1.57640        14.0435        1.00739        0.00000        0.00000       0.719633       0.951071    
     44.7727        14.2988      -0.401478        22.0258        1.53086        14.3457        1.00739        0.00000        0.00000       0.723000       0.953194    
     48.4727        18.3815      -0.701950        12.7756       0.969196        18.0730        1.00739        0.00000        0.00000       0.759646       0.988590    
     50.8289        21.9983      -0.872388        7.56811        1.07688        20.8269        1.39102        0.00000        0.00000       0.777854        1.02711    
     50.8289        21.9983      -0.872388        7.56811        1.07688        20.8269        1.39102        0.00000        0.00000       0.777854        1.02711    
     51.4289        23.0740      -0.920421        6.37859       0.905657        21.6615        1.39102        0.00000        0.00000       0.782093        1.04087    
     53.7851        27.6790       -1.08404        3.10174       0.381848        25.2929        1.77169        0.00000        0.00000       0.796569        1.12975    
     53.7851        27.6790       -1.08404        3.10174       0.381848        25.2929        1.77169        0.00000        0.00000       0.796569        1.12975    
     55.2851        31.1080       -1.20192        2.78736      -0.172265        27.9505        1.77169        0.00000        0.00000       0.804708        1.21496    
     56.6351        34.4964       -1.30801        3.92572      -0.670967        30.3423        1.77169        0.00000        0.00000       0.811269        1.28186    
     57.2851        29.4821        8.49453        5.93738       -2.62998        28.4353       -7.53986        0.00000        0.00000       0.814405        1.30409    
     57.2851        29.4821        8.49453        5.93738       -2.62998        28.4353       -7.53986        0.00000        0.00000       0.814405        1.30409    
     58.0851        17.4789        6.50940        10.9987       -3.69668        22.4034       -7.53986        0.00000        0.00000       0.820015        1.31988    
     58.7351        13.2098       0.566550        13.2098       0.566550        20.0000       0.177636E-14    0.00000        0.00000       0.827096        1.32813    
     58.7351        13.2098       0.566550        13.2098       0.566550        20.0000       0.177636E-14    0.00000        0.00000       0.827096        1.32813    
     59.6856        12.2231       0.471500        12.2231       0.471500        20.0000       0.177636E-14    0.00000        0.00000       0.839012        1.34004    
     61.1796        11.0375       0.322100        11.0375       0.322100        20.0000       0.177636E-14    0.00000        0.00000       0.859540        1.36057    
     61.6366        10.7640       0.276400        10.7640       0.276400        20.0000       0.177636E-14    0.00000        0.00000       0.866215        1.36725    
     64.4006        10.0000       0.297050E-14    10.0000       0.383690E-14    20.0000       0.177636E-14    0.00000        0.00000       0.909134        1.41017    
     64.4006        10.0000       0.297050E-14    10.0000       0.383690E-14    20.0000       0.177636E-14    0.00000        0.00000       0.909134        1.41017    
     64.4006        10.0000       0.297050E-14    10.0000       0.383690E-14    20.0000       0.177636E-14    0.00000        0.00000       0.909134        1.41017    
     64.4006        10.0000       0.297050E-14    10.0000       0.383690E-14    20.0000       0.177636E-14    0.00000        0.00000       0.909134        1.41017    
     64.4006        10.0000       0.297050E-14    10.0000       0.383690E-14    20.0000       0.177636E-14    0.00000        0.00000       0.909134        1.41017    
     64.4006        10.0000       0.297050E-14    10.0000       0.383690E-14    20.0000       0.177636E-14    0.00000        0.00000       0.909134        1.41017    
     67.1646        10.7640      -0.276400        10.7640      -0.276400        20.0000       0.177636E-14    0.00000        0.00000       0.952053        1.45309    
     67.6216        11.0375      -0.322100        11.0375      -0.322100        20.0000       0.177636E-14    0.00000        0.00000       0.958728        1.45976    
     69.1156        12.2231      -0.471500        12.2231      -0.471500        20.0000       0.177636E-14    0.00000        0.00000       0.979256        1.48029    
     70.0661        13.2098      -0.566550        13.2098      -0.566550        20.0000       0.177636E-14    0.00000        0.00000       0.991172        1.49220    
     70.0661        13.2098      -0.566550        13.2098      -0.566550        20.0000       0.177636E-14    0.00000        0.00000       0.991172        1.49220    
     70.7161        17.4789       -6.50940        10.9987        3.69668        22.4034        7.53986        0.00000        0.00000       0.998253        1.50046    
     71.5161        29.4821       -8.49453        5.93738        2.62998        28.4353        7.53986        0.00000        0.00000        1.00386        1.51624    
     71.5161        29.4821       -8.49453        5.93738        2.62998        28.4353        7.53986        0.00000        0.00000        1.00386        1.51624    
     72.1661        34.4964        1.30801        3.92572       0.670967        30.3423       -1.77169        0.00000        0.00000        1.00700        1.53847    
     73.5161        31.1080        1.20192        2.78736       0.172265        27.9505       -1.77169        0.00000        0.00000        1.01356        1.60538    
     75.0161        27.6790        1.08404        3.10174      -0.381848        25.2929       -1.77169        0.00000        0.00000        1.02170        1.69058    
     75.0161        27.6790        1.08404        3.10174      -0.381848        25.2929       -1.77169        0.00000        0.00000        1.02170        1.69058    
     77.3723        23.0740       0.920421        6.37859      -0.905657        21.6615       -1.39102        0.00000        0.00000        1.03618        1.77946    
     77.9723        21.9983       0.872388        7.56811       -1.07688        20.8269       -1.39102        0.00000        0.00000        1.04041        1.79322    
     77.9723        21.9983       0.872388        7.56811       -1.07688        20.8269       -1.39102        0.00000        0.00000        1.04041        1.79322    
     80.3284        18.3815       0.701950        12.7756      -0.969196        18.0730       -1.00739        0.00000        0.00000        1.05862        1.83174    
     84.0284        14.2988       0.401478        22.0258       -1.53086        14.3457       -1.00739        0.00000        0.00000        1.09527        1.86714    
     84.3284        14.0652       0.377115        22.9580       -1.57640        14.0435       -1.00739        0.00000        0.00000        1.09863        1.86926    
     84.6284        13.8462       0.352753        23.9175       -1.62194        13.7412       -1.00739        0.00000        0.00000        1.10206        1.87130    
     84.6284        13.8462       0.352753        23.9175       -1.62194        13.7412       -1.00739        0.00000        0.00000        1.10206        1.87130    
     85.2784        12.0063        2.37495        28.9346       -6.37353        12.3604       -3.20278        0.00000        0.00000        1.10994        1.87530    
     86.0784        8.56035        1.93249        40.0529       -7.52432        9.79822       -3.20278        0.00000        0.00000        1.12251        1.87904    
     86.0784        8.56035        1.93249        40.0529       -7.52432        9.79822       -3.20278        0.00000        0.00000        1.12251        1.87904    
     86.7284        8.16770       -1.27934        39.7256        7.98558        8.86846       0.283153        0.00000        0.00000        1.13541        1.88153    
     87.0284        8.96436       -1.37619        35.0810        7.49645        8.95340       0.283153        0.00000        0.00000        1.14100        1.88281    
     87.3284        9.81913       -1.47303        30.7298        7.00733        9.03835       0.283153        0.00000        0.00000        1.14609        1.88427    
     88.1284        12.3826       -1.73129        20.5616        5.70299        9.26487       0.283153        0.00000        0.00000        1.15764        1.88933    
     88.1284        12.3826       -1.73129        20.5616        5.70299        9.26487       0.283153        0.00000        0.00000        1.15764        1.88933    
     88.7784        12.8640        1.02629        16.2298        1.27644        8.78897       -1.72994        0.00000        0.00000        1.16565        1.89513    
     89.0784        12.2626       0.978403        15.4785        1.22784        8.26999       -1.72994        0.00000        0.00000        1.16945        1.89814    
     89.3784        11.6900       0.930519        14.7564        1.17924        7.75101       -1.72994        0.00000        0.00000        1.17344        1.90130    
     90.4284        9.91184       0.762926        12.4586        1.00914        5.93457       -1.72994        0.00000        0.00000        1.18899        1.91364    
     90.4284        9.91184       0.762926        12.4586        1.00914        5.93457       -1.72994        0.00000        0.00000        1.18899        1.91364    
     92.7846        7.23662       0.401540        7.17862        1.06542        2.41525       -1.33512        0.00000        0.00000        1.23267        1.95373    
     93.3846        6.81254       0.305260        6.00719       0.886961        1.61418       -1.33512        0.00000        0.00000        1.24629        1.96829    
     95.7408        6.24635      -0.588127E-01    2.93187       0.321360      -0.995216      -0.937463        0.00000        0.00000        1.30352        2.06320    
     95.7408        6.24635      -0.588127E-01    2.93187       0.321360      -0.995216      -0.937463        0.00000        0.00000        1.30352        2.06320    
     96.6008        6.46633      -0.196969        2.65744      -0.226139E-02   -1.80143      -0.937463        0.00000        0.00000        1.32512        2.11304    
     96.6008        6.46633      -0.196969        2.65744      -0.226139E-02   -1.80143      -0.937463        0.00000        0.00000        1.32512        2.11304    
     96.6008        6.46633      -0.196969        2.65744      -0.226139E-02   -1.80143      -0.937463        0.00000        0.00000        1.32512        2.11304    
     97.4608        6.92393      -0.335126        2.93965      -0.325882       -2.60765      -0.937463        0.00000        0.00000        1.34563        2.16282    
     97.4608        6.92393      -0.335126        2.93965      -0.325882       -2.60765      -0.937463        0.00000        0.00000        1.34563        2.16282    
     99.8170        9.29598      -0.697378        6.03360      -0.889760       -4.30070      -0.537050        0.00000        0.00000        1.39182        2.25735    
     100.417        10.1904      -0.793312        7.20822       -1.06793       -4.62293      -0.537050        0.00000        0.00000        1.40163        2.27185    
     102.773        14.6547       -1.14990        12.4923       -1.00823       -5.39515      -0.135497        0.00000        0.00000        1.43171        2.31180    
     102.773        14.6547       -1.14990        12.4923       -1.00823       -5.39515      -0.135497        0.00000        0.00000        1.43171        2.31180    
     103.823        17.2442       -1.31628        14.7875       -1.17773       -5.53742      -0.135497        0.00000        0.00000        1.44223        2.32410    
     104.123        18.0482       -1.36382        15.5087       -1.22615       -5.57807      -0.135497        0.00000        0.00000        1.44493        2.32726    
     104.423        18.8808       -1.41136        16.2589       -1.27458       -5.61872      -0.135497        0.00000        0.00000        1.44752        2.33026    
     104.423        18.8808       -1.41136        16.2589       -1.27458       -5.61872      -0.135497        0.00000        0.00000        1.44752        2.33026    
     105.073        17.6946        3.13671        20.9471       -6.32274       -5.25612        1.23610        0.00000        0.00000        1.45303        2.33602    
     105.073        17.6946        3.13671        20.9471       -6.32274       -5.25612        1.23610        0.00000        0.00000        1.45303        2.33602    
     105.873        13.0679        2.64666        32.3155       -7.88772       -4.26724        1.23610        0.00000        0.00000        1.46141        2.34092    
     106.173        11.5351        2.46290        37.2242       -8.47458       -3.89641        1.23610        0.00000        0.00000        1.46530        2.34229    
     106.473        10.1125        2.27913        42.4850       -9.06145       -3.52558        1.23610        0.00000        0.00000        1.46972        2.34350    
     106.473        10.1125        2.27913        42.4850       -9.06145       -3.52558        1.23610        0.00000        0.00000        1.46972        2.34350    
     107.123        9.42245       -1.13883        44.4435        6.27866       -3.09713       0.106934        0.00000        0.00000        1.48073        2.34579    
     107.923        11.4006       -1.33385        34.9797        5.55105       -3.01158       0.106934        0.00000        0.00000        1.49302        2.34902    
     107.923        11.4006       -1.33385        34.9797        5.55105       -3.01158       0.106934        0.00000        0.00000        1.49302        2.34902    
     108.573        12.6462      -0.551960        29.6170        2.82995       -2.87110       0.323606        0.00000        0.00000        1.50158        2.35226    
     108.873        12.9867      -0.582910        27.9464        2.73870       -2.77401       0.323606        0.00000        0.00000        1.50530        2.35392    
     109.173        13.3457      -0.613860        26.3306        2.64745       -2.67693       0.323606        0.00000        0.00000        1.50893        2.35568    
     112.873        19.3006      -0.995574        10.9035        1.52202       -1.47959       0.323606        0.00000        0.00000        1.54595        2.39071    
     112.873        19.3006      -0.995574        10.9035        1.52202       -1.47959       0.323606        0.00000        0.00000        1.54595        2.39071    
     115.229        24.3785       -1.21471        4.39605        1.03483      -0.278866       0.722132        0.00000        0.00000        1.56283        2.44600    
     115.829        25.8727       -1.27564        3.32384       0.752185       0.154414       0.722132        0.00000        0.00000        1.56663        2.47108    
     118.186        32.2157       -1.48531        2.18370      -0.304214        2.26856        1.11913        0.00000        0.00000        1.57930        2.64059    
     118.186        32.2157       -1.48531        2.18370      -0.304214        2.26856        1.11913        0.00000        0.00000        1.57930        2.64059    
     120.886        40.9618       -1.75401        7.47378       -1.65508        5.29020        1.11913        0.00000        0.00000        1.59114        2.75709    
     120.886        40.9618       -1.75401        7.47378       -1.65508        5.29020        1.11913        0.00000        0.00000        1.59114        2.75709    
     121.536        36.1700        8.68451        11.5205       -4.93475        5.53366      -0.381141        0.00000        0.00000        1.59375        2.76858    
     123.236        12.7488        5.09272        34.6583       -8.67572        4.88572      -0.381141        0.00000        0.00000        1.60636        2.78214    
     123.236        12.7488        5.09272        34.6583       -8.67572        4.88572      -0.381141        0.00000        0.00000        1.60636        2.78214    
     123.986        9.37460      -0.103427        35.7157        7.42658        5.42320        1.85412        0.00000        0.00000        1.61791        2.78535    
     124.786        9.60909      -0.189676        24.8394        6.16878        6.90649        1.85412        0.00000        0.00000        1.63134        2.78962    
     125.436        8.37403        1.98422        20.9345       0.165148        7.51750      -0.666134E-15    0.00000        0.00000        1.64257        2.79428    
     125.436        8.37403        1.98422        20.9345       0.165148        7.51750      -0.666134E-15    0.00000        0.00000        1.64257        2.79428    
     125.936        6.53720        1.68943        20.7817       0.140612        7.51750      -0.666134E-15    0.00000        0.00000        1.65333        2.79810    
     126.801        4.05444        1.17915        20.5750       0.981416E-01    7.51750      -0.666134E-15    0.00000        0.00000        1.68021        2.80476    
     128.801        1.69613       0.120485E-14    20.3787       0.107920E-15    7.51750      -0.666134E-15    0.00000        0.00000        1.81827        2.82033    
     128.801        1.69613       0.120485E-14    20.3787       0.107920E-15    7.51750      -0.666134E-15    0.00000        0.00000        1.81827        2.82033    
     128.801        1.69613       0.120485E-14    20.3787       0.107920E-15    7.51750      -0.666134E-15    0.00000        0.00000        1.81827        2.82033    
     128.801        1.69613       0.120485E-14    20.3787       0.107920E-15    7.51750      -0.666134E-15    0.00000        0.00000        1.81827        2.82033    
